"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"164","1001","812","0.812","0.593084","0.09142359","0.3027336","0.9437429","0.1541495","0"
"165","1002","374","0.374","0.6982147","0.09699562","0.3160193","0.8829918","0.1389195","0"
"166","1003","1106","1.106","0.6614817","0.0698849","0.2298322","0.9696331","0.105649","0"
"167","1004","262","0.262","0.7614835","0.1192361","0.2098468","0.9889372","0.1565839","0"
"168","1005","224","0.224","0.7258022","0.0689896","0.3445213","0.8655046","0.09505288","0"
"169","1006","110","0.11","0.7344443","0.06144722","0.592522","0.9681569","0.08366492","0"
"170","1007","650","0.65","0.7651512","0.07589519","0.4827158","1.0213","0.0991898","0"
"171","1008","1508","1.508","0.7411082","0.1452993","0.1431909","1.037879","0.1960568","15"
"172","1009","1254","1.254","0.5767549","0.05706026","0.3170413","0.7328741","0.0989333","0"
"173","1010","629","0.629","0.8073326","0.08953913","0.3111359","1.122249","0.1109074","0"
"174","1011","790","0.79","0.8948642","0.1014476","3.973488e-06","1.211388","0.1133665","1"
"175","1012","626","0.626","0.7232782","0.07498913","0.3424773","0.9392005","0.1036795","0"
"176","1013","340","0.34","0.4859518","0.06144748","0.2427773","0.6240899","0.1264477","1"
"177","1014","351","0.351","0.619687","0.07966686","0.4366131","0.8845816","0.1285598","0"
"178","1015","3257","3.257","0.574104","0.111991","0.08414312","0.9499884","0.1950709","45"
"179","1016","3643","3.643","0.4938053","0.1088392","9.395504e-07","0.9385195","0.2204091","24"
"180","1017","1614","1.614","0.5160397","0.06487548","0.258107","0.7366214","0.125718","0"
"181","1018","67","0.067","0.9245747","0.06470159","0.7864714","1.053095","0.06997985","0"
"182","1019","3689","3.689","0.7381878","0.1181464","0.1333118","1.080348","0.1600493","34"
"183","1020","3460","3.46","0.6688132","0.1481858","0.08028231","1.030157","0.2215654","9"
"184","1021","723","0.723","0.5144328","0.06215139","0.3172684","0.7578559","0.1208154","0"
"185","1022","219","0.219","0.8856658","0.05969648","0.7583101","1.050143","0.06740294","0"
"186","1023","12","0.012","0.9395888","0.03603076","0.8852629","0.9956369","0.03834737","0"
"187","1024","327","0.327","0.9558863","0.07788154","0.6379434","1.175165","0.08147573","0"
"188","1025","5028","5.028","0.891392","0.1518197","2.365986e-06","1.300301","0.1703176","28"
"189","1026","613","0.613","0.935509","0.1095742","0.6091008","1.286674","0.1171279","0"
"190","1027","1579","1.579","0.8516398","0.1452312","0.06881341","1.226832","0.1705313","1"
"191","1028","1280","1.28","0.8572237","0.136176","0.07460463","1.12804","0.158857","8"
"192","1029","1423","1.423","0.6782573","0.09396914","0.4461516","1.002791","0.138545","0"
"193","1030","28","0.028","0.931978","0.05563344","0.8022553","1.075011","0.05969394","0"
"194","1031","276","0.276","0.9211003","0.06622745","0.6310167","1.104421","0.07190038","0"
"195","1032","2188","2.188","0.7427223","0.136822","2.667907e-06","1.07785","0.1842169","11"
"196","1033","2623","2.623","0.6264549","0.1117507","0.07233343","1.002564","0.1783858","7"
"197","1034","1426","1.426","0.6632432","0.07816389","0.4114043","0.922622","0.117851","4"
"198","1035","350","0.35","0.9252238","0.06701323","0.5419908","1.085117","0.0724292","0"
"199","1036","994","0.994","0.8543575","0.1037421","2.302743e-06","1.181751","0.1214271","3"
"200","1037","2192","2.192","0.7454329","0.1366408","0.1556818","1.089205","0.1833039","15"
"201","1038","1266","1.266","0.8269604","0.1056583","0.3454297","1.134059","0.127767","1"
"202","1039","649","0.649","0.8397285","0.08578502","0.4274153","1.100333","0.102158","1"
"203","1040","959","0.9590001","0.7693534","0.1023904","0.4243493","1.024025","0.1330864","0"
"204","1041","765","0.765","0.5176645","0.05870142","0.3457703","0.7387789","0.1133966","0"
"205","1042","2556","2.556","0.4049893","0.1013492","6.965408e-07","0.7223132","0.2502515","41"
"206","1043","677","0.677","0.3449098","0.05289692","0.1389894","0.5566391","0.1533645","2"
"207","1044","1490","1.49","0.3936059","0.07207969","5.798009e-07","0.830302","0.1831266","4"
"208","1045","300","0.3","0.3283429","0.04978544","0.2129128","0.4632982","0.1516264","0"
"209","1046","636","0.636","0.3175057","0.04705558","0.1603375","0.457507","0.1482039","0"
"210","1047","53","0.053","0.4705721","0.05172867","0.3702979","0.5712875","0.1099272","0"
"211","1049","834","0.8340001","0.2590101","0.08573365","7.964667e-13","0.4609135","0.331005","103"
"212","1050","36","0.036","0.5154035","0.0617511","0.3754078","0.6573611","0.1198112","0"
"213","1051","14401","14.401","0.6201388","0.2033091","0.1004948","1.553184","0.3278445","0"
"214","1052","180","0.18","0.4281425","0.06228795","0.2751401","0.6294269","0.1454841","0"
"215","1053","965","0.965","0.569917","0.06190988","0.3353234","0.8222407","0.1086296","0"
"216","1054","484","0.484","0.5183099","0.08080459","0.2760489","0.8429074","0.1559002","0"
"217","1055","795","0.795","0.4736109","0.09656319","0.09470373","0.7044858","0.2038872","1"
"218","1056","33","0.033","0.5969713","0.09175701","0.2669642","0.7311708","0.1537042","0"
"219","1057","29095","29.095","0.4496278","0.1103724","1.297351e-07","0.9170579","0.245475","484"
"220","1058","103","0.103","0.293667","0.0602607","0.1152568","0.4590967","0.2052008","0"
"221","1059","5877","5.877","0.3687349","0.08237264","1.961187e-07","0.6902916","0.2233926","38"
"222","1060","3141","3.141","0.4132365","0.07796001","4.851528e-07","0.6725772","0.1886571","7"
"223","1061","319","0.319","0.4430434","0.05172704","0.2519751","0.5783278","0.1167539","0"
"224","1062","3625","3.625","0.4384238","0.07782273","0.09583914","0.7551306","0.1775057","6"
"225","1063","1015","1.015","0.5493321","0.06473427","0.3642795","0.7315115","0.1178418","0"
"226","1064","10923","10.923","0.5532542","0.08871406","0.2311949","0.9565745","0.1603495","0"
"227","1065","6410","6.41","0.3717642","0.1055954","1.641722e-07","0.72731","0.2840386","168"
"228","1066","2087","2.087","0.4199688","0.05234354","0.2506125","0.6242034","0.1246367","0"
"229","1067","314","0.314","0.5051704","0.07376062","0.2891071","0.7553577","0.1460114","0"
"230","1068","1057","1.057","0.4918046","0.06290609","0.296261","0.6967641","0.1279087","0"
"231","1069","4427","4.427","0.5089773","0.08471376","0.1344473","0.7630793","0.1664392","0"
"232","1070","453","0.453","0.6250627","0.06809456","0.3406604","0.8257608","0.1089404","0"
"233","1071","135","0.135","0.3886675","0.07021124","0.218023","0.5593644","0.180646","0"
"234","1072","6062","6.062","0.4740803","0.09666176","0.1084436","0.8742482","0.2038932","0"
"235","1073","931","0.9310001","0.5526608","0.06338918","0.2900156","0.7368485","0.1146982","0"
"236","1074","171","0.171","0.6198382","0.05050222","0.4653421","0.7378705","0.08147646","0"
"237","1075","252","0.252","0.5555838","0.06715181","0.2617407","0.7001707","0.1208671","0"
"238","1076","522","0.522","0.6407579","0.06742602","0.3734774","0.8563067","0.1052285","0"
"239","1077","934","0.934","0.4662681","0.05352558","0.3084112","0.646687","0.1147957","0"
"240","1078","1043","1.043","0.5523726","0.06761242","0.3004625","0.8208781","0.1224037","0"
"241","1079","155","0.155","0.5152222","0.05968075","0.3274882","0.6809802","0.115835","0"
"242","1080","1517","1.517","0.486932","0.05385067","0.3062537","0.6708739","0.1105918","0"
"243","1081","5134","5.134","0.6308378","0.1226929","0.06472548","1.088524","0.1944919","1"
"244","1082","2678","2.678","0.5587327","0.08891675","0.1118502","0.8285997","0.1591401","47"
"245","1083","599","0.599","0.4159193","0.05538798","0.2662831","0.6077382","0.13317","0"
"246","1084","75","0.075","0.4524577","0.0579471","0.3154516","0.5737857","0.1280719","0"
"247","1085","2291","2.291","0.508949","0.09142518","0.1163923","0.8630064","0.1796353","0"
"248","1086","167","0.167","0.4091821","0.07095363","0.117755","0.6318116","0.1734035","0"
"249","1087","240","0.24","0.4990174","0.05006301","0.3296457","0.6331742","0.1003232","0"
"250","1088","362","0.362","0.5572799","0.04762296","0.4327523","0.7243576","0.08545609","0"
"251","1089","3307","3.307","0.3397485","0.1542135","1.022286e-07","0.7966912","0.453905","3"
"252","1090","85","0.085","0.3978473","0.09213096","0.1593155","0.6095551","0.2315737","0"
"253","1091","25933","25.933","0.3372584","0.1105926","3.127503e-07","0.8075919","0.3279164","769"
"254","1092","230","0.23","0.3673407","0.05079094","0.2145025","0.4999759","0.1382666","0"
"255","1093","273","0.273","0.3653689","0.04997533","0.218704","0.4868037","0.1367805","0"
"256","1094","1","0.001","0.3766569","0","0.3766569","0.3766569","0","0"
"257","1095","624","0.624","0.3199675","0.04757731","0.1626086","0.4670454","0.1486942","0"
"258","1096","20","0.02","0.2780414","0.05209573","0.1904292","0.3477007","0.1873668","0"
"259","1097","220","0.22","0.4565055","0.04868582","0.3462245","0.5924085","0.1066489","0"
"260","1098","454","0.454","0.3722058","0.04579358","0.2079164","0.5134888","0.1230329","0"
"261","1099","3061","3.061","0.2557548","0.0735473","0.07471818","0.5003166","0.2875696","0"
"262","1100","1603","1.603","0.2774473","0.05220402","0.1132128","0.4442212","0.1881583","0"
"263","1101","159","0.159","0.3975428","0.04313302","0.2872903","0.5011115","0.1084991","0"
"264","1102","55","0.055","0.3195251","0.03926314","0.225063","0.4070892","0.1228797","0"
"265","1103","150","0.15","0.3487825","0.04227883","0.2208615","0.4773788","0.1212183","0"
"266","1104","3132","3.132","0.3410923","0.07691912","0.09935929","0.5591373","0.2255082","0"
"267","1105","193","0.193","0.3696766","0.05753615","0.2152974","0.4911188","0.1556391","0"
"268","1106","525","0.525","0.330958","0.05255003","0.1938358","0.4665912","0.1587816","0"
"269","1107","1149","1.149","0.3584159","0.05813726","0.1443265","0.5357453","0.1622061","0"
"270","1108","2","0.002","0.4064079","0.05957847","0.3642795","0.4485362","0.1465977","0"
"271","1109","269","0.269","0.253892","0.0517007","0.1073083","0.3989131","0.2036326","2"
"272","1110","481","0.481","0.281481","0.05558779","0.1019711","0.5002031","0.1974832","0"
"273","1111","208","0.208","0.2973447","0.05378958","0.1477332","0.4481956","0.1808997","0"
"274","1112","937","0.937","0.2018576","0.04976802","0.05189384","0.385741","0.2465501","0"
"275","1113","1472","1.472","0.269977","0.05224854","0.09663417","0.4307083","0.1935296","0"
"276","1114","1622","1.622","0.178647","0.04661143","0.04065214","0.3626898","0.2609137","18"
"277","1115","2134","2.134","0.2872202","0.05465748","0.1082165","0.4701114","0.1902982","0"
"278","1116","4080","4.08","0.1824752","0.04751746","2.21351e-07","0.351902","0.2604051","2"
"279","1117","382","0.382","0.2215883","0.04225636","0.09231897","0.3659829","0.1906976","0"
"280","1118","220","0.22","0.3978682","0.05081744","0.2346015","0.591273","0.1277243","0"
"281","1119","1076","1.076","0.3560852","0.1121314","5.431979e-07","0.690178","0.3149004","91"
"282","1120","898","0.8980001","0.5528016","0.0813588","0.2717335","0.8472224","0.1471754","0"
"283","1121","8627","8.627001","0.6381289","0.1180852","0.2162058","0.9901863","0.1850491","0"
"284","1122","48","0.048","0.4243092","0.06329078","0.3111365","0.5877528","0.1491619","0"
"285","1123","408","0.408","0.5665595","0.08782735","0.3025064","0.8485851","0.1550188","0"
"286","1124","463","0.463","0.6917835","0.07682721","0.480899","0.8719772","0.1110567","0"
"287","1125","371","0.371","0.4041235","0.1122263","0.09424938","0.6150056","0.2777031","29"
"288","1126","30","0.03","0.5427288","0.04637786","0.4670454","0.6879069","0.08545309","0"
"289","1127","1619","1.619","0.5112168","0.07424507","0.2700302","0.7960098","0.1452321","0"
"290","1129","31","0.031","0.4387011","0.101211","0.2184769","0.6056942","0.2307062","0"
"291","1131","10","0.01","0.5219032","0.08976024","0.3706385","0.6436211","0.1719864","0"
"292","1132","7","0.007","0.5707847","0.0676692","0.481921","0.6542951","0.1185547","0"
"293","1133","1222","1.222","0.3925969","0.09251528","0.07891966","0.652024","0.2356496","0"
"294","1134","432","0.432","0.4447183","0.09336169","0.08732262","0.6500936","0.2099344","0"
"295","1135","1111","1.111","0.2146256","0.05573907","0.06415779","0.3987998","0.2597037","1"
"296","1136","427","0.427","0.1576719","0.04985251","1.330921e-07","0.302847","0.3161789","16"
"297","1137","103","0.103","0.2526444","0.04419632","0.1657881","0.3961881","0.1749349","0"
"298","1139","11","0.011","0.2717025","0.04327585","0.1781654","0.3186311","0.1592766","0"
"299","1140","704","0.7040001","0.2014627","0.08553715","0.0501908","0.5285915","0.4245806","0"
"300","1141","272","0.272","0.1391932","0.03768927","1.248619e-07","0.2649202","0.2707695","20"
"301","1142","81","0.081","0.4589439","0.0499433","0.3329388","0.5704927","0.1088222","0"
"302","1143","640","0.64","0.3632696","0.07740913","0.05870715","0.6715552","0.21309","0"
"303","1144","909","0.909","0.3090671","0.05926231","0.1116231","0.5409688","0.1917458","0"
"304","1145","395","0.395","0.3734817","0.05816547","0.221997","0.5500531","0.1557385","0"
"305","1146","316","0.316","0.2463335","0.05618725","0.09504426","0.4169683","0.2280943","0"
"306","1147","3267","3.267","0.3154606","0.06160552","0.1440994","0.594566","0.1952875","3"
"307","1148","4006","4.006","0.4006102","0.153693","0.1012901","1.085003","0.3836473","0"
"308","1149","162","0.162","0.4778813","0.08298572","0.256858","0.7101634","0.1736534","0"
"309","1151","198","0.198","0.7009214","0.08272281","0.4921408","0.9321605","0.1180201","0"
"310","1152","599","0.599","0.236351","0.06725287","0.07380976","0.4342285","0.2845465","0"
"311","1153","508","0.508","0.5473587","0.05691966","0.3696166","0.7291269","0.1039897","0"
"312","1154","41","0.041","0.4925007","0.1812661","0.1351286","0.752746","0.3680524","0"
"313","1155","113","0.113","0.6522573","0.05398575","0.5083789","0.7836325","0.08276757","0"
"314","1156","156","0.156","0.6114382","0.06435013","0.399254","0.7642149","0.1052439","0"
"315","1157","348","0.348","0.5422017","0.06242983","0.3349828","0.7421855","0.1151413","0"
"316","1158","73","0.07300001","0.3964245","0.04925371","0.3076164","0.5386977","0.1242449","0"
"317","1160","261","0.261","0.4767598","0.05123322","0.3492905","0.6288592","0.1074613","0"
"318","1161","154","0.154","0.5469369","0.1907696","0.09822375","0.9110395","0.3487964","0"
"319","1162","1014","1.014","0.2153514","0.05236189","0.08153155","0.3606458","0.2431463","0"
"320","1163","853","0.853","0.4117512","0.05024465","0.2078029","0.5733315","0.1220267","0"
"321","1164","32","0.032","0.4409955","0.04007234","0.3522429","0.5492582","0.09086791","0"
"322","1165","26","0.026","0.4128543","0.04414023","0.332371","0.4974778","0.1069148","0"
"323","1166","1068","1.068","0.3900615","0.05852422","0.1612459","0.6269287","0.1500385","0"
